"","gu","day","value"
"63139","종로구",2016-11-07,7
"63140","종로구",2016-11-08,3
"63141","종로구",2016-11-09,2
"63142","종로구",2016-11-10,4
"63143","종로구",2016-11-11,3
"63144","종로구",2016-11-12,3
"63145","종로구",2016-11-13,6
"63146","종로구",2016-11-14,4
"63147","종로구",2016-11-15,1
"63148","종로구",2016-11-16,1
"63149","종로구",2016-11-17,1
"63150","종로구",2016-11-18,7
"63151","종로구",2016-11-19,3
"63152","종로구",2016-11-20,2
"63153","종로구",2016-11-21,4
"63154","종로구",2016-11-22,4
"63155","종로구",2016-11-23,4
"63156","종로구",2016-11-24,4
"63157","종로구",2016-11-25,5
"63158","종로구",2016-11-26,3
"63159","종로구",2016-11-27,1
"63160","종로구",2016-11-28,2
"63161","종로구",2016-11-29,2
"63162","종로구",2016-11-30,1
"63163","종로구",2016-12-01,5
"63164","종로구",2016-12-02,4
"63165","종로구",2016-12-03,4
"63166","종로구",2016-12-04,2
"63167","종로구",2016-12-05,5
"63168","종로구",2016-12-06,1
"63169","종로구",2016-12-07,3
"63170","종로구",2016-12-08,6
"63171","종로구",2016-12-09,6
"63172","종로구",2016-12-10,7
"63173","종로구",2016-12-11,3
"63174","종로구",2016-12-12,2
"63175","종로구",2016-12-13,4
"63176","종로구",2016-12-14,1
"63177","종로구",2016-12-15,4
"63178","종로구",2016-12-16,3
"63179","종로구",2016-12-17,3
"63180","종로구",2016-12-18,5
"63181","종로구",2016-12-19,3
"63182","종로구",2016-12-20,3
"63183","종로구",2016-12-21,3
"63184","종로구",2016-12-22,3
"63185","종로구",2016-12-23,4
"63186","종로구",2016-12-24,5
"63187","종로구",2016-12-25,2
"63188","종로구",2016-12-26,4
"63189","종로구",2016-12-27,2
"63190","종로구",2016-12-28,5
"63191","종로구",2016-12-29,3
"63192","종로구",2016-12-30,7
"63193","종로구",2016-12-31,5
"63194","중구",2016-01-01,5
"63195","중구",2016-01-02,6
"63196","중구",2016-01-03,0
"63197","중구",2016-01-04,3
"63198","중구",2016-01-05,1
"63199","중구",2016-01-06,3
"63200","중구",2016-01-07,2
"63201","중구",2016-01-08,0
"63202","중구",2016-01-09,3
"63203","중구",2016-01-10,4
"63204","중구",2016-01-11,6
"63205","중구",2016-01-12,4
"63206","중구",2016-01-13,6
"63207","중구",2016-01-14,1
"63208","중구",2016-01-15,2
"63209","중구",2016-01-16,2
"63210","중구",2016-01-17,3
"63211","중구",2016-01-18,1
"63212","중구",2016-01-19,0
"63213","중구",2016-01-20,2
"63214","중구",2016-01-21,5
"63215","중구",2016-01-22,2
"63216","중구",2016-01-23,2
"63217","중구",2016-01-24,1
"63218","중구",2016-01-25,8
"63219","중구",2016-01-26,2
"63220","중구",2016-01-27,5
"63221","중구",2016-01-28,4
"63222","중구",2016-01-29,5
"63223","중구",2016-01-30,5
"63224","중구",2016-01-31,1
"63225","중구",2016-02-01,3
"63226","중구",2016-02-02,3
"63227","중구",2016-02-03,3
"63228","중구",2016-02-04,5
"63229","중구",2016-02-05,3
"63230","중구",2016-02-06,1
"63231","중구",2016-02-07,0
"63232","중구",2016-02-08,1
"63233","중구",2016-02-09,1
"63234","중구",2016-02-10,4
"63235","중구",2016-02-11,2
"63236","중구",2016-02-12,2
"63237","중구",2016-02-13,3
"63238","중구",2016-02-14,1
"63239","중구",2016-02-15,4
"63240","중구",2016-02-16,6
"63241","중구",2016-02-17,2
"63242","중구",2016-02-18,3
"63243","중구",2016-02-19,6
"63244","중구",2016-02-20,6
"63245","중구",2016-02-21,4
"63246","중구",2016-02-22,4
"63247","중구",2016-02-23,3
"63248","중구",2016-02-24,1
"63249","중구",2016-02-25,4
"63250","중구",2016-02-26,3
"63251","중구",2016-02-27,4
"63252","중구",2016-02-28,2
"63253","중구",2016-02-29,0
"63254","중구",2016-03-01,3
"63255","중구",2016-03-02,4
"63256","중구",2016-03-03,4
"63257","중구",2016-03-04,5
"63258","중구",2016-03-05,6
"63259","중구",2016-03-06,0
"63260","중구",2016-03-07,2
"63261","중구",2016-03-08,1
"63262","중구",2016-03-09,4
"63263","중구",2016-03-10,4
"63264","중구",2016-03-11,2
"63265","중구",2016-03-12,3
"63266","중구",2016-03-13,2
"63267","중구",2016-03-14,4
"63268","중구",2016-03-15,8
"63269","중구",2016-03-16,3
"63270","중구",2016-03-17,2
"63271","중구",2016-03-18,6
"63272","중구",2016-03-19,1
"63273","중구",2016-03-20,1
"63274","중구",2016-03-21,4
"63275","중구",2016-03-22,6
"63276","중구",2016-03-23,4
"63277","중구",2016-03-24,1
"63278","중구",2016-03-25,9
"63279","중구",2016-03-26,3
"63280","중구",2016-03-27,1
"63281","중구",2016-03-28,3
"63282","중구",2016-03-29,10
"63283","중구",2016-03-30,0
"63284","중구",2016-03-31,1
"63285","중구",2016-04-01,1
"63286","중구",2016-04-02,5
"63287","중구",2016-04-03,3
"63288","중구",2016-04-04,4
"63289","중구",2016-04-05,5
"63290","중구",2016-04-06,9
"63291","중구",2016-04-07,8
"63292","중구",2016-04-08,4
"63293","중구",2016-04-09,6
"63294","중구",2016-04-10,3
"63295","중구",2016-04-11,1
"63296","중구",2016-04-12,1
"63297","중구",2016-04-13,1
"63298","중구",2016-04-14,4
"63299","중구",2016-04-15,7
"63300","중구",2016-04-16,6
"63301","중구",2016-04-17,4
"63302","중구",2016-04-18,6
"63303","중구",2016-04-19,4
"63304","중구",2016-04-20,5
"63305","중구",2016-04-21,7
"63306","중구",2016-04-22,3
"63307","중구",2016-04-23,10
"63308","중구",2016-04-24,1
"63309","중구",2016-04-25,2
"63310","중구",2016-04-26,3
"63311","중구",2016-04-27,7
"63312","중구",2016-04-28,1
"63313","중구",2016-04-29,2
"63314","중구",2016-04-30,6
"63315","중구",2016-05-01,4
"63316","중구",2016-05-02,4
"63317","중구",2016-05-03,2
"63318","중구",2016-05-04,6
"63319","중구",2016-05-05,1
"63320","중구",2016-05-06,2
"63321","중구",2016-05-07,2
"63322","중구",2016-05-08,2
"63323","중구",2016-05-09,4
"63324","중구",2016-05-10,1
"63325","중구",2016-05-11,7
"63326","중구",2016-05-12,4
"63327","중구",2016-05-13,10
"63328","중구",2016-05-14,1
"63329","중구",2016-05-15,3
"63330","중구",2016-05-16,6
"63331","중구",2016-05-17,4
"63332","중구",2016-05-18,4
"63333","중구",2016-05-19,0
"63334","중구",2016-05-20,3
"63335","중구",2016-05-21,2
"63336","중구",2016-05-22,3
"63337","중구",2016-05-23,4
"63338","중구",2016-05-24,8
"63339","중구",2016-05-25,3
"63340","중구",2016-05-26,3
"63341","중구",2016-05-27,7
"63342","중구",2016-05-28,5
"63343","중구",2016-05-29,0
"63344","중구",2016-05-30,2
"63345","중구",2016-05-31,6
"63346","중구",2016-06-01,6
"63347","중구",2016-06-02,7
"63348","중구",2016-06-03,3
"63349","중구",2016-06-04,3
"63350","중구",2016-06-05,4
"63351","중구",2016-06-06,5
"63352","중구",2016-06-07,5
"63353","중구",2016-06-08,2
"63354","중구",2016-06-09,2
"63355","중구",2016-06-10,3
"63356","중구",2016-06-11,6
"63357","중구",2016-06-12,1
"63358","중구",2016-06-13,3
"63359","중구",2016-06-14,4
"63360","중구",2016-06-15,4
"63361","중구",2016-06-16,1
"63362","중구",2016-06-17,4
"63363","중구",2016-06-18,3
"63364","중구",2016-06-19,2
"63365","중구",2016-06-20,5
"63366","중구",2016-06-21,3
"63367","중구",2016-06-22,2
"63368","중구",2016-06-23,4
"63369","중구",2016-06-24,6
"63370","중구",2016-06-25,0
"63371","중구",2016-06-26,3
"63372","중구",2016-06-27,4
"63373","중구",2016-06-28,3
"63374","중구",2016-06-29,0
"63375","중구",2016-06-30,4
"63376","중구",2016-07-01,3
"63377","중구",2016-07-02,4
"63378","중구",2016-07-03,2
"63379","중구",2016-07-04,5
"63380","중구",2016-07-05,5
"63381","중구",2016-07-06,3
"63382","중구",2016-07-07,4
"63383","중구",2016-07-08,1
"63384","중구",2016-07-09,2
"63385","중구",2016-07-10,3
"63386","중구",2016-07-11,3
"63387","중구",2016-07-12,5
"63388","중구",2016-07-13,5
"63389","중구",2016-07-14,6
"63390","중구",2016-07-15,4
"63391","중구",2016-07-16,4
"63392","중구",2016-07-17,3
"63393","중구",2016-07-18,4
"63394","중구",2016-07-19,8
"63395","중구",2016-07-20,3
"63396","중구",2016-07-21,5
"63397","중구",2016-07-22,0
"63398","중구",2016-07-23,3
"63399","중구",2016-07-24,2
"63400","중구",2016-07-25,1
"63401","중구",2016-07-26,5
"63402","중구",2016-07-27,6
"63403","중구",2016-07-28,1
"63404","중구",2016-07-29,5
"63405","중구",2016-07-30,4
"63406","중구",2016-07-31,1
"63407","중구",2016-08-01,0
"63408","중구",2016-08-02,1
"63409","중구",2016-08-03,1
"63410","중구",2016-08-04,3
"63411","중구",2016-08-05,3
"63412","중구",2016-08-06,3
"63413","중구",2016-08-07,0
"63414","중구",2016-08-08,1
"63415","중구",2016-08-09,4
"63416","중구",2016-08-10,5
"63417","중구",2016-08-11,1
"63418","중구",2016-08-12,4
"63419","중구",2016-08-13,5
"63420","중구",2016-08-14,1
"63421","중구",2016-08-15,4
"63422","중구",2016-08-16,6
"63423","중구",2016-08-17,4
"63424","중구",2016-08-18,1
"63425","중구",2016-08-19,5
"63426","중구",2016-08-20,4
"63427","중구",2016-08-21,3
"63428","중구",2016-08-22,6
"63429","중구",2016-08-23,5
"63430","중구",2016-08-24,4
"63431","중구",2016-08-25,4
"63432","중구",2016-08-26,7
"63433","중구",2016-08-27,4
"63434","중구",2016-08-28,1
"63435","중구",2016-08-29,5
"63436","중구",2016-08-30,5
"63437","중구",2016-08-31,6
"63438","중구",2016-09-01,6
"63439","중구",2016-09-02,4
"63440","중구",2016-09-03,3
"63441","중구",2016-09-04,5
"63442","중구",2016-09-05,6
"63443","중구",2016-09-06,4
"63444","중구",2016-09-07,4
"63445","중구",2016-09-08,4
"63446","중구",2016-09-09,6
"63447","중구",2016-09-10,3
"63448","중구",2016-09-11,2
"63449","중구",2016-09-12,6
"63450","중구",2016-09-13,5
"63451","중구",2016-09-14,0
"63452","중구",2016-09-15,1
"63453","중구",2016-09-16,2
"63454","중구",2016-09-17,1
"63455","중구",2016-09-18,1
"63456","중구",2016-09-19,5
"63457","중구",2016-09-20,1
"63458","중구",2016-09-21,3
"63459","중구",2016-09-22,0
"63460","중구",2016-09-23,6
"63461","중구",2016-09-24,2
"63462","중구",2016-09-25,3
"63463","중구",2016-09-26,4
"63464","중구",2016-09-27,6
"63465","중구",2016-09-28,2
"63466","중구",2016-09-29,4
"63467","중구",2016-09-30,1
"63468","중구",2016-10-01,2
"63469","중구",2016-10-02,1
"63470","중구",2016-10-03,5
"63471","중구",2016-10-04,2
"63472","중구",2016-10-05,8
"63473","중구",2016-10-06,5
"63474","중구",2016-10-07,2
"63475","중구",2016-10-08,10
"63476","중구",2016-10-09,1
"63477","중구",2016-10-10,3
"63478","중구",2016-10-11,2
"63479","중구",2016-10-12,8
"63480","중구",2016-10-13,6
"63481","중구",2016-10-14,3
"63482","중구",2016-10-15,5
"63483","중구",2016-10-16,1
"63484","중구",2016-10-17,4
"63485","중구",2016-10-18,3
"63486","중구",2016-10-19,4
"63487","중구",2016-10-20,5
"63488","중구",2016-10-21,6
"63489","중구",2016-10-22,6
"63490","중구",2016-10-23,2
"63491","중구",2016-10-24,6
"63492","중구",2016-10-25,8
"63493","중구",2016-10-26,8
"63494","중구",2016-10-27,7
"63495","중구",2016-10-28,2
"63496","중구",2016-10-29,6
"63497","중구",2016-10-30,3
"63498","중구",2016-10-31,2
"63499","중구",2016-11-01,5
"63500","중구",2016-11-02,3
"63501","중구",2016-11-03,6
"63502","중구",2016-11-04,4
"63503","중구",2016-11-05,1
"63504","중구",2016-11-06,1
"63505","중구",2016-11-07,1
"63506","중구",2016-11-08,8
"63507","중구",2016-11-09,4
"63508","중구",2016-11-10,2
"63509","중구",2016-11-11,1
"63510","중구",2016-11-12,1
"63511","중구",2016-11-13,4
"63512","중구",2016-11-14,1
"63513","중구",2016-11-15,3
"63514","중구",2016-11-16,4
"63515","중구",2016-11-17,4
"63516","중구",2016-11-18,2
"63517","중구",2016-11-19,11
"63518","중구",2016-11-20,2
"63519","중구",2016-11-21,2
"63520","중구",2016-11-22,4
"63521","중구",2016-11-23,4
"63522","중구",2016-11-24,5
"63523","중구",2016-11-25,7
"63524","중구",2016-11-26,2
"63525","중구",2016-11-27,4
"63526","중구",2016-11-28,2
"63527","중구",2016-11-29,0
"63528","중구",2016-11-30,3
"63529","중구",2016-12-01,5
"63530","중구",2016-12-02,4
"63531","중구",2016-12-03,2
"63532","중구",2016-12-04,2
"63533","중구",2016-12-05,2
"63534","중구",2016-12-06,2
"63535","중구",2016-12-07,0
"63536","중구",2016-12-08,2
"63537","중구",2016-12-09,4
"63538","중구",2016-12-10,3
"63539","중구",2016-12-11,3
"63540","중구",2016-12-12,3
"63541","중구",2016-12-13,3
"63542","중구",2016-12-14,3
"63543","중구",2016-12-15,5
"63544","중구",2016-12-16,4
"63545","중구",2016-12-17,3
"63546","중구",2016-12-18,2
"63547","중구",2016-12-19,5
"63548","중구",2016-12-20,3
"63549","중구",2016-12-21,7
"63550","중구",2016-12-22,4
"63551","중구",2016-12-23,7
"63552","중구",2016-12-24,0
"63553","중구",2016-12-25,4
"63554","중구",2016-12-26,4
"63555","중구",2016-12-27,5
"63556","중구",2016-12-28,5
"63557","중구",2016-12-29,2
"63558","중구",2016-12-30,6
"63559","중구",2016-12-31,2
"63560","중랑구",2016-01-01,2
"63561","중랑구",2016-01-02,5
"63562","중랑구",2016-01-03,6
"63563","중랑구",2016-01-04,4
"63564","중랑구",2016-01-05,6
"63565","중랑구",2016-01-06,9
"63566","중랑구",2016-01-07,3
"63567","중랑구",2016-01-08,1
"63568","중랑구",2016-01-09,5
"63569","중랑구",2016-01-10,3
"63570","중랑구",2016-01-11,4
"63571","중랑구",2016-01-12,2
"63572","중랑구",2016-01-13,2
"63573","중랑구",2016-01-14,5
"63574","중랑구",2016-01-15,0
"63575","중랑구",2016-01-16,5
"63576","중랑구",2016-01-17,5
"63577","중랑구",2016-01-18,6
"63578","중랑구",2016-01-19,4
"63579","중랑구",2016-01-20,2
"63580","중랑구",2016-01-21,4
"63581","중랑구",2016-01-22,2
"63582","중랑구",2016-01-23,1
"63583","중랑구",2016-01-24,1
"63584","중랑구",2016-01-25,9
"63585","중랑구",2016-01-26,5
"63586","중랑구",2016-01-27,5
"63587","중랑구",2016-01-28,3
"63588","중랑구",2016-01-29,8
"63589","중랑구",2016-01-30,5
"63590","중랑구",2016-01-31,4
"63591","중랑구",2016-02-01,1
"63592","중랑구",2016-02-02,3
"63593","중랑구",2016-02-03,2
"63594","중랑구",2016-02-04,6
"63595","중랑구",2016-02-05,6
"63596","중랑구",2016-02-06,2
"63597","중랑구",2016-02-07,1
"63598","중랑구",2016-02-08,2
"63599","중랑구",2016-02-09,2
"63600","중랑구",2016-02-10,3
"63601","중랑구",2016-02-11,2
"63602","중랑구",2016-02-12,3
"63603","중랑구",2016-02-13,2
"63604","중랑구",2016-02-14,3
"63605","중랑구",2016-02-15,4
"63606","중랑구",2016-02-16,6
"63607","중랑구",2016-02-17,5
"63608","중랑구",2016-02-18,3
"63609","중랑구",2016-02-19,3
"63610","중랑구",2016-02-20,7
"63611","중랑구",2016-02-21,2
"63612","중랑구",2016-02-22,1
"63613","중랑구",2016-02-23,4
"63614","중랑구",2016-02-24,7
"63615","중랑구",2016-02-25,6
"63616","중랑구",2016-02-26,2
"63617","중랑구",2016-02-27,2
"63618","중랑구",2016-02-28,6
"63619","중랑구",2016-02-29,5
"63620","중랑구",2016-03-01,4
"63621","중랑구",2016-03-02,4
"63622","중랑구",2016-03-03,2
"63623","중랑구",2016-03-04,5
"63624","중랑구",2016-03-05,8
"63625","중랑구",2016-03-06,2
"63626","중랑구",2016-03-07,2
"63627","중랑구",2016-03-08,4
"63628","중랑구",2016-03-09,2
"63629","중랑구",2016-03-10,4
"63630","중랑구",2016-03-11,5
"63631","중랑구",2016-03-12,5
"63632","중랑구",2016-03-13,4
"63633","중랑구",2016-03-14,3
"63634","중랑구",2016-03-15,9
"63635","중랑구",2016-03-16,0
"63636","중랑구",2016-03-17,5
"63637","중랑구",2016-03-18,2
"63638","중랑구",2016-03-19,2
"63639","중랑구",2016-03-20,3
"63640","중랑구",2016-03-21,6
"63641","중랑구",2016-03-22,5
"63642","중랑구",2016-03-23,5
"63643","중랑구",2016-03-24,5
"63644","중랑구",2016-03-25,8
"63645","중랑구",2016-03-26,9
"63646","중랑구",2016-03-27,1
"63647","중랑구",2016-03-28,2
"63648","중랑구",2016-03-29,3
"63649","중랑구",2016-03-30,4
"63650","중랑구",2016-03-31,8
"63651","중랑구",2016-04-01,5
"63652","중랑구",2016-04-02,3
"63653","중랑구",2016-04-03,1
"63654","중랑구",2016-04-04,2
"63655","중랑구",2016-04-05,6
"63656","중랑구",2016-04-06,5
"63657","중랑구",2016-04-07,3
"63658","중랑구",2016-04-08,5
"63659","중랑구",2016-04-09,4
"63660","중랑구",2016-04-10,3
"63661","중랑구",2016-04-11,5
"63662","중랑구",2016-04-12,2
"63663","중랑구",2016-04-13,4
"63664","중랑구",2016-04-14,4
"63665","중랑구",2016-04-15,3
"63666","중랑구",2016-04-16,4
"63667","중랑구",2016-04-17,5
"63668","중랑구",2016-04-18,4
"63669","중랑구",2016-04-19,1
"63670","중랑구",2016-04-20,6
"63671","중랑구",2016-04-21,3
"63672","중랑구",2016-04-22,4
